Booking_Key,FK_Customer_Key,FK_Date_Key,FK_Movies_Key,FK_Theater_Key,FK_PromoCode_Key,Sales,TicketsSold,CancelledAmount,CancelledQuantity,PromoCodeValue,Customer_Key,Name,Address,City_Customer,Zip,State_Customer,Country_Customer,date_key,date,year,month,day,week,quarter,day_in_week,month_name,day_name,Movie_Key,Title,Rating,Genre,Theater_Key,Theater_Name,Theater_ParentGroup,Country_theater,State_theater,City_theater,ZipCode,PromoCode_Key,PromoCode,Overall_Profit
1715,1715,285,1,4,No Key,50,5,0.0,5,0.0,1715,Ross Valdez,"Ap #393-868 Et, St.",Warszawa,61837,MA,US,285,2019-10-12,2019,10,12,41,4,7,October,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1716,1716,37,1,6,No Key,50,5,0.0,5,0.0,1716,Charde Caldwell,237-3370 Phasellus Ave,South Bend,56144,Indiana,US,37,2019-02-06,2019,2,6,6,1,4,February,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1717,1717,289,1,6,No Key,50,5,0.0,5,0.0,1717,Frances Kerr,6296 Quam. St.,Piracicaba,18160,São Paulo,US,289,2019-10-16,2019,10,16,42,4,4,October,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1718,1718,55,1,4,No Key,50,5,0.0,5,0.0,1718,Zorita Decker,836-8281 Sed Street,Vienna,72022,Wie,US,55,2019-02-24,2019,2,24,9,1,1,February,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1719,1719,45,1,4,No Key,50,5,0.0,5,0.0,1719,Denton Frost,6380 Donec Rd.,Zierikzee,61702,Zl,US,45,2019-02-14,2019,2,14,7,1,5,February,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1720,1720,58,1,6,No Key,50,5,0.0,5,0.0,1720,Colby Boone,Ap #180-8705 Dictum Road,Lasne,47907,WB,US,58,2019-02-27,2019,2,27,9,1,4,February,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1721,1721,152,2,5,No Key,50,5,0.0,5,0.0,1721,Berk Browning,"P.O. Box 914, 9466 Fermentum Road",Rothesay,77642,NB,US,152,2019-06-01,2019,6,1,22,2,7,June,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1722,1722,266,2,6,No Key,50,5,0.0,5,0.0,1722,Palmer Tyson,7496 Cursus Avenue,Dublin,65097,L,US,266,2019-09-23,2019,9,23,39,3,2,September,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1723,1723,236,2,6,No Key,50,5,0.0,5,0.0,1723,Xyla Fulton,7527 Donec Ave,Kearney,54625,Nebraska,US,236,2019-08-24,2019,8,24,34,3,7,August,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1724,1724,62,2,4,No Key,50,5,0.0,5,0.0,1724,Beau Hodge,544-970 In St.,Batiscan,98224,QC,US,62,2019-03-03,2019,3,3,10,1,1,March,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1725,1725,237,2,6,No Key,50,5,0.0,5,0.0,1725,Ali Bryan,115 Lorem Ave,Hollogne-sur-Geer,29928,Luik,US,237,2019-08-25,2019,8,25,35,3,1,August,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1726,1726,40,1,4,No Key,50,5,0.0,5,0.0,1726,Ryan Brennan,"413 Placerat, St.",Osgoode,83093,Ontario,US,40,2019-02-09,2019,2,9,6,1,7,February,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1727,1727,124,1,6,No Key,50,5,0.0,5,0.0,1727,Evelyn Woodward,"P.O. Box 232, 3264 Euismod Ave",Reading,67331,PA,US,124,2019-05-04,2019,5,4,18,2,7,May,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1728,1728,182,2,6,No Key,50,5,0.0,5,0.0,1728,Velma Hurley,8472 Vulputate St.,Tallahassee,83104,Florida,US,182,2019-07-01,2019,7,1,27,3,2,July,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1729,1729,217,2,6,No Key,50,5,0.0,5,0.0,1729,Akeem Bass,159-834 Orci. St.,Bleid,46787,LX,US,217,2019-08-05,2019,8,5,32,3,2,August,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1730,1730,219,2,5,No Key,50,5,0.0,5,0.0,1730,Colby Mullen,2286 Ante St.,Ospedaletto Lodigiano,91120,Lombardia,US,219,2019-08-07,2019,8,7,32,3,4,August,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1731,1731,122,2,5,No Key,50,5,0.0,5,0.0,1731,Alfonso Osborn,698-7097 Erat St.,Göteborg,92312,Västra Götalands län,US,122,2019-05-02,2019,5,2,18,2,5,May,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1732,1732,272,2,5,No Key,50,5,0.0,5,0.0,1732,Thomas Parsons,245-7327 Metus St.,Mundare,90248,AB,US,272,2019-09-29,2019,9,29,40,3,1,September,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1733,1733,37,2,5,No Key,50,5,0.0,5,0.0,1733,Zorita Horne,2531 Purus. St.,Port Hope,27302,Ontario,US,37,2019-02-06,2019,2,6,6,1,4,February,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1734,1734,3,2,4,No Key,50,5,0.0,5,0.0,1734,Kay Pickett,802-3491 Magna Rd.,Alexandra,92845,SI,US,3,2019-01-03,2019,1,3,1,1,5,January,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1735,1735,222,1,4,No Key,50,5,0.0,5,0.0,1735,Robert Henry,546-3039 Vel Road,Ospedaletto Lodigiano,91502,Lombardia,US,222,2019-08-10,2019,8,10,32,3,7,August,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1736,1736,141,1,4,No Key,50,5,0.0,5,0.0,1736,Alea Patrick,Ap #921-9459 Non Av.,Montes Claros,98049,MG,US,141,2019-05-21,2019,5,21,21,2,3,May,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1737,1737,37,1,4,No Key,50,5,0.0,5,0.0,1737,Guinevere Paul,"4874 Suscipit, Av.",Green Bay,75520,Wisconsin,US,37,2019-02-06,2019,2,6,6,1,4,February,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1738,1738,81,1,6,No Key,50,5,0.0,5,0.0,1738,Kareem Moreno,"2305 Lectus, St.",Izmir,15667,Izmir,US,81,2019-03-22,2019,3,22,12,1,6,March,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1739,1739,294,1,6,No Key,50,5,0.0,5,0.0,1739,Rhiannon Moran,"P.O. Box 319, 7965 Elit,  St.",Norrköping,86370,E,US,294,2019-10-21,2019,10,21,43,4,2,October,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1740,1740,266,1,5,No Key,50,5,0.0,5,0.0,1740,Isabelle Pierce,"P.O. Box 874, 1191 Maecenas Ave",Ludhiana,66428,Punjab,US,266,2019-09-23,2019,9,23,39,3,2,September,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1741,1741,129,1,4,No Key,50,5,0.0,5,0.0,1741,Nichole Daugherty,"P.O. Box 485, 1329 Morbi St.",Warrnambool,31177,Victoria,US,129,2019-05-09,2019,5,9,19,2,5,May,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1742,1742,163,1,6,No Key,50,5,0.0,5,0.0,1742,Charles Bridges,8970 Magna Av.,Grey County,29718,Ontario,US,163,2019-06-12,2019,6,12,24,2,4,June,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1743,1743,109,2,4,No Key,50,5,0.0,5,0.0,1743,Patrick Buckner,7837 Tortor Road,Cork,68431,Munster,US,109,2019-04-19,2019,4,19,16,2,6,April,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1744,1744,56,1,4,No Key,50,5,0.0,5,0.0,1744,Cedric Howard,"783-541 A, Rd.",Värnamo,17450,Jönköpings län,US,56,2019-02-25,2019,2,25,9,1,2,February,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1745,1745,269,1,4,No Key,50,5,45.0,5,0.0,1745,Aubrey Kirkland,"P.O. Box 459, 4862 Dolor St.",Orp-le-Grand,94498,Waals-Brabant,US,269,2019-09-26,2019,9,26,39,3,5,September,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,45.0
1746,1746,220,1,6,No Key,50,5,0.0,5,0.0,1746,Keegan Tate,"P.O. Box 528, 7115 At Road",São José,55319,Santa Catarina,US,220,2019-08-08,2019,8,8,32,3,5,August,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1747,1747,289,1,4,No Key,50,5,0.0,5,0.0,1747,Martha Booker,"Ap #478-5262 Adipiscing, Ave",Harrisburg,18538,PA,US,289,2019-10-16,2019,10,16,42,4,4,October,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1748,1748,146,1,6,No Key,50,5,0.0,5,0.0,1748,August Ray,"P.O. Box 224, 8502 In Ave",Vienna,64203,Vienna,US,146,2019-05-26,2019,5,26,22,2,1,May,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1749,1749,179,2,4,No Key,50,5,0.0,5,0.0,1749,George Good,9694 Eu Rd.,Sagamu,79750,OG,US,179,2019-06-28,2019,6,28,26,2,6,June,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1750,1750,137,2,5,No Key,50,5,0.0,5,0.0,1750,Calista Reyes,"P.O. Box 495, 1334 Vestibulum Rd.",Girona,26834,Catalunya,US,137,2019-05-17,2019,5,17,20,2,6,May,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1751,1751,148,2,6,No Key,50,5,0.0,5,0.0,1751,Alice Snyder,Ap #383-8638 A Rd.,Lerum,36449,Västra Götalands län,US,148,2019-05-28,2019,5,28,22,2,3,May,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1752,1752,7,1,6,No Key,50,5,0.0,5,0.0,1752,Anne Obrien,173-3854 In St.,Huntly,59632,North Island,US,7,2019-01-07,2019,1,7,2,1,2,January,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1753,1753,226,2,4,No Key,50,5,0.0,5,0.0,1753,Veda Fletcher,"P.O. Box 168, 985 Fermentum Av.",Antwerpen,69421,AN,US,226,2019-08-14,2019,8,14,33,3,4,August,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1754,1754,152,1,4,No Key,50,5,0.0,5,0.0,1754,Nolan Garza,3444 Phasellus Rd.,Campina Grande,40605,PB,US,152,2019-06-01,2019,6,1,22,2,7,June,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1755,1755,82,1,6,No Key,50,5,0.0,5,0.0,1755,Dawn Logan,"P.O. Box 240, 9921 Vitae,  Ave",Voitsberg,31353,Styria,US,82,2019-03-23,2019,3,23,12,1,7,March,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1756,1756,272,1,5,No Key,50,5,0.0,5,0.0,1756,Joseph Blair,Ap #921-1562 Sem. Rd.,Limón (Puerto Limón),37541,Limón,US,272,2019-09-29,2019,9,29,40,3,1,September,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1757,1757,156,1,6,No Key,50,5,0.0,5,0.0,1757,Ramona Downs,554-641 Ut Rd.,Zaragoza,83462,Aragón,US,156,2019-06-05,2019,6,5,23,2,4,June,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1758,1758,279,2,5,No Key,50,5,0.0,5,0.0,1758,Oren Finch,"P.O. Box 691, 1940 Pellentesque Av.",Montgomery,64854,Alabama,US,279,2019-10-06,2019,10,6,41,4,1,October,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1759,1759,288,1,6,No Key,50,5,0.0,5,0.0,1759,Joshua Whitney,"P.O. Box 668, 6187 Lacus. Rd.",Cerami,22819,Sicilia,US,288,2019-10-15,2019,10,15,42,4,3,October,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1760,1760,282,2,6,No Key,50,5,0.0,5,0.0,1760,Hashim Travis,"P.O. Box 785, 6086 Scelerisque St.",Alingsås,77136,O,US,282,2019-10-09,2019,10,9,41,4,4,October,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1761,1761,225,1,5,No Key,50,5,0.0,5,0.0,1761,Arden Walters,Ap #855-6291 Convallis St.,San José de Alajuela,78979,Alajuela,US,225,2019-08-13,2019,8,13,33,3,3,August,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1762,1762,279,1,5,No Key,50,5,0.0,5,0.0,1762,Inez Simpson,"879-9473 Lorem, Avenue",Malle,31979,AN,US,279,2019-10-06,2019,10,6,41,4,1,October,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1763,1763,78,1,5,No Key,50,5,0.0,5,0.0,1763,Scott Hayden,7818 Malesuada. Avenue,Santa Flavia,92827,SIC,US,78,2019-03-19,2019,3,19,12,1,3,March,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1764,1764,191,2,4,No Key,50,5,0.0,5,0.0,1764,Brynn Bush,371-5885 Accumsan Street,Martigues,90132,Provence-Alpes-Côte d'Azur,US,191,2019-07-10,2019,7,10,28,3,4,July,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1765,1765,80,1,5,No Key,50,5,0.0,5,0.0,1765,Kylie Bond,985-7244 Suspendisse Road,Waitara,81210,NI,US,80,2019-03-21,2019,3,21,12,1,5,March,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1766,1766,145,2,4,No Key,50,5,0.0,5,0.0,1766,Fay Chen,327-5837 Ridiculus Ave,Juiz de Fora,55266,Minas Gerais,US,145,2019-05-25,2019,5,25,21,2,7,May,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1767,1767,163,2,5,No Key,50,5,0.0,5,0.0,1767,Justina Kinney,"P.O. Box 833, 2616 Mattis. St.",Pietrarubbia,95300,Marche,US,163,2019-06-12,2019,6,12,24,2,4,June,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1768,1768,62,2,6,No Key,50,5,0.0,5,0.0,1768,Evelyn Morgan,Ap #703-1086 Suspendisse Ave,Springfield,88197,Missouri,US,62,2019-03-03,2019,3,3,10,1,1,March,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1769,1769,137,2,4,No Key,50,5,0.0,5,0.0,1769,Melyssa Walsh,"P.O. Box 829, 710 Aliquam St.",Bolsward,59202,Friesland,US,137,2019-05-17,2019,5,17,20,2,6,May,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1770,1770,181,1,4,No Key,50,5,0.0,5,0.0,1770,Darius Mooney,Ap #302-4743 Arcu St.,Tours,92174,Centre,US,181,2019-06-30,2019,6,30,27,2,1,June,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1771,1771,171,1,4,No Key,50,5,0.0,5,0.0,1771,Maris Burton,"P.O. Box 742, 6992 Suspendisse Road",Zielona Góra,42544,LB,US,171,2019-06-20,2019,6,20,25,2,5,June,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1772,1772,312,2,5,No Key,50,5,0.0,5,0.0,1772,Olympia Mann,"P.O. Box 750, 7741 Pellentesque St.",Lockerbie,84137,DF,US,312,2019-11-08,2019,11,8,45,4,6,November,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1773,1773,88,2,6,No Key,50,5,0.0,5,0.0,1773,Phoebe Gray,"P.O. Box 854, 7036 Ac Rd.",Carmen,80897,Cartago,US,88,2019-03-29,2019,3,29,13,1,6,March,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1774,1774,139,1,5,No Key,50,5,0.0,5,0.0,1774,Macaulay Hughes,2303 Pede. Av.,Cametá,20998,PA,US,139,2019-05-19,2019,5,19,21,2,1,May,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1775,1775,111,2,4,No Key,50,5,0.0,5,0.0,1775,Tyrone Sanford,1532 Diam. Rd.,Sibret,28983,LX,US,111,2019-04-21,2019,4,21,17,2,1,April,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1776,1776,136,2,5,No Key,50,5,0.0,5,0.0,1776,Mari Melendez,"P.O. Box 836, 3550 Risus. Street",Istanbul,92549,Ist,US,136,2019-05-16,2019,5,16,20,2,5,May,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1777,1777,25,1,4,No Key,50,5,0.0,5,0.0,1777,Ferdinand Benjamin,852-4628 Suspendisse Rd.,Istanbul,84055,Istanbul,US,25,2019-01-25,2019,1,25,4,1,6,January,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1778,1778,37,2,6,No Key,50,5,0.0,5,0.0,1778,Raphael Gillespie,"Ap #691-6146 Vel, Street",Istanbul,44929,Istanbul,US,37,2019-02-06,2019,2,6,6,1,4,February,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1779,1779,109,1,6,No Key,50,5,0.0,5,0.0,1779,Dara Cline,788-7410 Arcu. Avenue,Okigwe,72108,Imo,US,109,2019-04-19,2019,4,19,16,2,6,April,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1780,1780,111,1,5,No Key,50,5,0.0,5,0.0,1780,Clare Booth,"Ap #252-4293 A, Street",Tarsus,91113,Mersin,US,111,2019-04-21,2019,4,21,17,2,1,April,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1781,1781,229,2,5,No Key,50,5,0.0,5,0.0,1781,Russell Warner,844-8117 Vestibulum Avenue,Santa Luzia,21948,MG,US,229,2019-08-17,2019,8,17,33,3,7,August,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1782,1782,173,1,5,No Key,50,5,0.0,5,0.0,1782,Bruce Stevenson,"P.O. Box 221, 2047 Fringilla Street",Essex,81906,ON,US,173,2019-06-22,2019,6,22,25,2,7,June,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1783,1783,177,1,6,No Key,50,5,0.0,5,0.0,1783,Zane Sharp,Ap #271-6811 Sem Road,Vetlanda,64521,Jönköpings län,US,177,2019-06-26,2019,6,26,26,2,4,June,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
1784,1784,44,2,4,No Key,50,5,0.0,5,0.0,1784,Remedios Burgess,691-5485 Ante Avenue,Vienna,20377,Vienna,US,44,2019-02-13,2019,2,13,7,1,4,February,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1785,1785,7,1,4,No Key,50,5,0.0,5,0.0,1785,Sara Gates,173-8495 Semper Road,Feilding,31413,NI,US,7,2019-01-07,2019,1,7,2,1,2,January,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1786,1786,220,2,5,No Key,50,5,0.0,5,0.0,1786,Jacqueline Sosa,"P.O. Box 910, 7967 Nisl Ave",Wanzele,73203,OV,US,220,2019-08-08,2019,8,8,32,3,5,August,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1787,1787,119,2,4,No Key,50,5,0.0,5,0.0,1787,Kaye Shelton,503-6811 Aliquam Street,Porto Alegre,56546,RS,US,119,2019-04-29,2019,4,29,18,2,2,April,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1788,1788,255,2,5,No Key,50,5,0.0,5,0.0,1788,Oscar Conrad,"P.O. Box 271, 466 Mauris Ave",Corvino San Quirico,26578,LOM,US,255,2019-09-12,2019,9,12,37,3,5,September,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1789,1789,277,2,4,No Key,50,5,0.0,5,0.0,1789,Jennifer Perry,9668 Hymenaeos. Avenue,Cartagena,82315,MU,US,277,2019-10-04,2019,10,4,40,4,6,October,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1790,1790,298,1,5,No Key,50,5,0.0,5,0.0,1790,Carla Oliver,Ap #608-4278 Augue Road,Tirúa,78324,VII,US,298,2019-10-25,2019,10,25,43,4,6,October,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1791,1791,22,1,5,No Key,50,5,0.0,5,0.0,1791,Lani Beach,"Ap #318-1448 Quis, St.",Portezuelo,60571,Biobío,US,22,2019-01-22,2019,1,22,4,1,3,January,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
1792,1792,172,1,4,No Key,50,5,0.0,5,0.0,1792,Evelyn Glass,"7340 Dolor, Road",Montgomery,89781,AL,US,172,2019-06-21,2019,6,21,25,2,6,June,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
1793,1793,155,1,6,No Key,50,5,0.0,5,0.0,1793,Ainsley Kline,"P.O. Box 351, 7213 Nullam Rd.",Bremerhaven,49988,HB,US,155,2019-06-04,2019,6,4,23,2,3,June,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
